doc_label,doc_content
doyle-1-35,smoke
doyle-1-35,'s sailor smoke
doyle-1-36,pipe soothed gradually made run away school gone sea russian ship ran away served time english ships reconciled arch priest
doyle-1-36,made point
doyle-1-36,'but one young one must see things gather experience ideas enlarge mind
doyle-1-36,'here
doyle-1-36,interrupted
doyle-1-36,'you never tell
doyle-1-36,met mr kurtz youthfully solemn reproachful
doyle-1-36,held tongue
doyle-1-36,appears persuaded dutch trading house coast fit stores goods started interior light heart idea would happen baby
doyle-1-36,wandering river nearly two years alone cut everybody everything
doyle-1-36,young look
doyle-1-36,twenty five
doyle-1-36,'at first old van shuyten would tell go devil narrated keen enjoyment 'but stuck talked talked till last got afraid would talk hind leg favourite dog gave cheap things guns told hoped would never see face
doyle-1-36,good old dutchman van shuyten
doyle-1-36,'ve sent one small lot ivory year ago ca n't call little thief get back
doyle-1-36,hope got
doyle-1-36,rest n't care
doyle-1-36,wood stacked
doyle-1-36,old house
doyle-1-36,see
doyle-1-37,gave towson 's book
doyle-1-37,made though would kiss restrained
doyle-1-37,'the book left thought lost looking ecstatically
doyle-1-37,'so many accidents happen man going alone know
doyle-1-37,canoes get upset sometimes sometimes 've got clear quick people get angry
doyle-1-37,thumbed pages
doyle-1-37,'you made notes russian
doyle-1-37,asked
doyle-1-37,nodded
doyle-1-37,thought written cipher
doyle-1-37,laughed became serious
doyle-1-37,lots trouble keep people
doyle-1-37,'did want kill
doyle-1-37,asked
doyle-1-37,'oh
doyle-1-37,cried checked
doyle-1-37,'why attack us
doyle-1-37,pursued
doyle-1-37,hesitated shamefacedly 'they n't want go
doyle-1-37,'do n't
doyle-1-37,curiously
doyle-1-37,nodded nod full mystery wisdom
doyle-1-37,tell cried 'this man enlarged mind
doyle-1-37,opened arms wide staring little blue eyes perfectly round
doyle-2-0,chapter iii
doyle-2-1,looked lost astonishment
doyle-2-1,motley though absconded troupe mimes enthusiastic fabulous
doyle-2-1,existence improbable inexplicable altogether bewildering
doyle-2-1,insoluble problem
doyle-2-1,inconceivable existed succeeded getting far managed remain instantly disappear
doyle-2-1,went little farther 'then still little farther till gone far n't know 'll ever get back
doyle-2-1,never mind
doyle-2-1,plenty time
doyle-2-1,manage
doyle-2-1,take kurtz away quick quick tell
doyle-2-1,glamour youth enveloped parti coloured rags destitution loneliness essential desolation futile wanderings
doyle-2-1,months years life n't worth day 's purchase gallantly thoughtlessly alive appearances indestructible solely virtue years unreflecting audacity
doyle-2-1,seduced something like admiration like envy
doyle-2-1,glamour urged glamour kept unscathed
doyle-2-1,surely wanted nothing wilderness space breathe push
doyle-2-1,need exist move onwards greatest possible risk maximum privation
doyle-2-1,absolutely pure uncalculating unpractical spirit adventure ever ruled human ruled bepatched youth
doyle-2-1,almost envied possession modest clear flame
doyle-2-1,seemed consumed thought self completely even talking forgot man eyes gone things
doyle-2-1,envy devotion kurtz though
doyle-2-1,meditated
doyle-2-1,came accepted sort eager fatalism
doyle-2-1,must say appeared dangerous thing every way come upon far
doyle-2-2,come together unavoidably like two ships becalmed near lay rubbing sides last
doyle-2-2,suppose kurtz wanted audience certain occasion encamped forest talked night probably kurtz talked
doyle-2-2,'we talked everything quite transported recollection
doyle-2-2,forgot thing sleep
doyle-2-2,night seem last hour
doyle-2-2,everything
doyle-2-2,everything
doyle-2-2,love
doyle-2-2,'ah talked love
doyle-2-2,much amused
doyle-2-2,'it n't think cried almost passionately
doyle-2-2,'it general
doyle-2-2,made see things things
doyle-2-3,threw arms
doyle-2-3,deck time headman wood cutters lounging near turned upon heavy glittering eyes
doyle-2-3,looked around n't know assure never never land river jungle arch blazing sky appear hopeless dark impenetrable human thought pitiless human weakness
doyle-2-3,'and ever since course
doyle-2-4,contrary
doyle-2-4,appears intercourse much broken various causes
doyle-2-4,informed proudly managed nurse kurtz two illnesses alluded would risky feat rule kurtz wandered alone far depths forest
doyle-2-4,'very often coming station wait days days would turn
doyle-2-4,'ah worth waiting
doyle-2-4,sometimes
doyle-2-4,'what
doyle-2-4,exploring
doyle-2-4,asked
doyle-2-4,'oh yes course discovered lots villages lake know exactly direction dangerous inquire much mostly expeditions ivory
doyle-2-4,'but goods trade time objected
doyle-2-4,'there 's good lot cartridges left even yet answered looking away
doyle-2-4,'to speak plainly raided country
doyle-2-4,nodded
doyle-2-4,'not alone surely
doyle-2-4,muttered something villages round lake
doyle-2-4,'kurtz got tribe follow
doyle-2-4,suggested
doyle-2-4,fidgeted little
doyle-2-4,'they adored
doyle-2-4,tone words extraordinary looked searchingly
doyle-2-4,curious see mingled eagerness reluctance speak kurtz
doyle-2-4,man filled life occupied thoughts swayed emotions
doyle-2-4,'what expect
doyle-2-4,burst 'he came thunder lightning know never seen anything like terrible
doyle-2-4,could terrible
doyle-2-4,ca n't judge mr kurtz would ordinary man
doyle-2-4,give idea n't mind telling wanted shoot one day n't judge
doyle-2-4,'shoot
doyle-2-4,cried 'what
doyle-2-4,'well small lot ivory chief village near house gave
doyle-2-4,see used shoot game
doyle-2-4,well wanted would n't hear reason
doyle-2-4,declared would shoot unless gave ivory cleared country could fancy nothing earth prevent killing jolly well pleased
doyle-2-4,true
doyle-2-4,gave ivory
doyle-2-4,care
doyle-2-4,n't clear
doyle-2-4,could n't leave
doyle-2-4,careful course till got friendly time
doyle-2-4,second illness
doyle-2-4,afterwards keep way n't mind
doyle-2-4,living part villages lake
doyle-2-4,came river sometimes would take sometimes better careful
doyle-2-4,man suffered much
doyle-2-4,hated somehow could n't get away
doyle-2-4,chance begged try leave time offered go back
doyle-2-4,would say yes would remain go another ivory hunt disappear weeks forget amongst people forget know
doyle-2-4,'why
doyle-2-4,'s mad
doyle-2-4,protested indignantly
doyle-2-4,mr kurtz could n't mad
doyle-2-4,heard talk two days ago would n't dare hint thing
doyle-2-4,taken binoculars talked looking shore sweeping limit forest side back house
doyle-2-4,consciousness people bush silent quiet silent quiet ruined house hill made uneasy
doyle-2-4,sign face nature amazing tale much told suggested desolate exclamations completed shrugs interrupted phrases hints ending deep sighs
doyle-2-4,woods unmoved like mask heavy like closed door prison looked air hidden knowledge patient expectation unapproachable silence
doyle-2-4,russian explaining lately mr kurtz come river bringing along fighting men lake tribe
doyle-2-4,absent several months getting adored suppose come unexpectedly intention appearance making raid either across river stream
doyle-2-4,evidently appetite ivory got better shall say
doyle-2-4,less material aspirations
doyle-2-4,however got much worse suddenly
doyle-2-4,heard lying helpless came took chance russian
doyle-2-4,'oh bad bad
doyle-2-4,directed glass house
doyle-2-4,signs life ruined roof long mud wall peeping grass three little square window holes two size brought within reach hand
doyle-2-4,made brusque movement one remaining posts vanished fence leaped field glass
doyle-2-4,remember told struck distance certain attempts ornamentation rather remarkable ruinous aspect place
doyle-2-4,suddenly nearer view first result make throw head back blow
doyle-2-4,went carefully post post glass saw mistake
doyle-2-4,round knobs ornamental symbolic expressive puzzling striking disturbing food thought also vultures looking sky events ants industrious enough ascend pole
doyle-2-4,would even impressive heads stakes faces turned house
doyle-2-4,one first made facing way
doyle-2-4,shocked may think
doyle-2-4,start back given really nothing movement surprise
doyle-2-4,expected see knob wood know
doyle-2-4,returned deliberately first seen black dried sunken closed eyelids head seemed sleep top pole shrunken dry lips showing narrow white line teeth smiling smiling continuously endless jocose dream eternal slumber
doyle-2-5,disclosing trade secrets
doyle-2-5,fact manager afterwards mr kurtz 's methods ruined district
doyle-2-5,opinion point want clearly understand nothing exactly profitable heads
doyle-2-5,showed mr kurtz lacked restraint gratification various lusts something wanting small matter pressing need arose could found magnificent eloquence
doyle-2-5,whether knew deficiency ca n't say
doyle-2-5,think knowledge came last last
doyle-2-5,wilderness found early taken terrible vengeance fantastic invasion
doyle-2-5,think whispered things know things conception till took counsel great solitude whisper proved irresistibly fascinating
doyle-2-5,echoed loudly within hollow core
doyle-2-5,put glass head appeared near enough spoken seemed leaped away inaccessible distance
doyle-2-6,admirer mr kurtz bit crestfallen
doyle-2-6,hurried indistinct voice began assure dared take say symbols
doyle-2-6,afraid natives would stir till mr kurtz gave word
doyle-2-6,ascendancy extraordinary
doyle-2-6,camps people surrounded place chiefs came every day see
doyle-2-6,would crawl n't want know anything ceremonies used approaching mr kurtz shouted
doyle-2-6,curious feeling came details would intolerable heads drying stakes mr kurtz 's windows
doyle-2-6,savage sight seemed one bound transported lightless region subtle horrors pure uncomplicated savagery positive relief something right exist obviously sunshine
doyle-2-6,young man looked surprise
doyle-2-6,suppose occur mr kurtz idol mine
doyle-2-6,forgot n't heard splendid monologues
doyle-2-6,love justice conduct life
doyle-2-6,come crawling mr kurtz crawled much veriest savage
doyle-2-6,idea conditions heads heads rebels
doyle-2-6,shocked excessively laughing
doyle-2-6,rebels
doyle-2-6,would next definition hear
doyle-2-6,enemies criminals workers rebels
doyle-2-6,rebellious heads looked subdued sticks
doyle-2-6,'you n't know life tries man like kurtz cried kurtz 's last disciple
doyle-2-6,'well
doyle-2-6,simple man
doyle-2-6,great thoughts
doyle-2-6,want nothing anybody
doyle-2-6,compare
doyle-2-6,feelings much speech suddenly broke
doyle-2-6,n't understand groaned
doyle-2-6,'ve best keep alive 's enough
doyle-2-6,hand
doyle-2-6,abilities
doyle-2-6,n't drop medicine mouthful invalid food months
doyle-2-6,shamefully abandoned
doyle-2-6,man like ideas
doyle-2-6,shamefully
doyle-2-6,shamefully
doyle-2-6,n't slept last ten nights
doyle-2-7,voice lost calm evening
doyle-2-7,long shadows forest slipped downhill talked gone far beyond ruined hovel beyond symbolic row stakes
doyle-2-7,gloom yet sunshine stretch river abreast clearing glittered still dazzling splendour murky overshadowed bend
doyle-2-7,living soul seen shore
doyle-2-7,bushes rustle
doyle-2-8,suddenly round corner house group men appeared though come ground
doyle-2-8,waded waist deep grass compact body bearing improvised stretcher midst
doyle-2-8,instantly emptiness landscape cry arose whose shrillness pierced still air like sharp arrow flying straight heart land enchantment streams human beings naked human beings spears hands bows shields wild glances savage movements poured clearing dark faced pensive forest
doyle-2-8,bushes shook grass swayed time everything stood still attentive immobility
doyle-2-9,'now say right thing done russian elbow
doyle-2-9,knot men stretcher stopped halfway steamer petrified
doyle-2-9,saw man stretcher sit lank uplifted arm shoulders bearers
doyle-2-9,'let us hope man talk well love general find particular reason spare us time
doyle-2-9,resented bitterly absurd danger situation mercy atrocious phantom dishonouring necessity
doyle-2-9,could hear sound glasses saw thin arm extended commandingly lower jaw moving eyes apparition shining darkly far bony head nodded grotesque jerks
doyle-2-9,kurtz kurtz means short german n't
doyle-2-9,well name true everything else life death
doyle-2-9,looked least seven feet long
doyle-2-9,covering fallen body emerged pitiful appalling winding sheet
doyle-2-9,could see cage ribs astir bones arm waving
doyle-2-9,though animated image death carved old ivory shaking hand menaces motionless crowd men made dark glittering bronze
doyle-2-9,saw open mouth wide gave weirdly voracious aspect though wanted swallow air earth men
doyle-2-9,deep voice reached faintly
doyle-2-9,must shouting
doyle-2-9,fell back suddenly
doyle-2-9,stretcher shook bearers staggered forward almost time noticed crowd savages vanishing without perceptible movement retreat forest ejected beings suddenly drawn breath drawn long aspiration
doyle-2-10,pilgrims behind stretcher carried arms two shot guns heavy rifle light revolver carbine thunderbolts pitiful jupiter
doyle-2-10,manager bent murmuring walked beside head
doyle-2-10,laid one little cabins room bed place camp stool two know
doyle-2-10,brought belated correspondence lot torn envelopes open letters littered bed
doyle-2-10,hand roamed feebly amongst papers
doyle-2-10,struck fire eyes composed languor expression
doyle-2-10,much exhaustion disease
doyle-2-10,seem pain
doyle-2-10,shadow looked satiated calm though moment fill emotions
doyle-2-11,rustled one letters looking straight face glad
doyle-2-11,somebody writing
doyle-2-11,special recommendations turning
doyle-2-11,volume tone emitted without effort almost without trouble moving lips amazed
doyle-2-11,voice
doyle-2-11,voice
doyle-2-11,grave profound vibrating man seem capable whisper
doyle-2-11,however enough strength factitious doubt nearly make end us shall hear directly
doyle-2-12,manager appeared silently doorway stepped drew curtain
doyle-2-12,russian eyed curiously pilgrims staring shore
doyle-2-12,followed direction glance
doyle-2-13,dark human shapes could made distance flitting indistinctly gloomy border forest near river two bronze figures leaning tall spears stood sunlight fantastic head dresses spotted skins warlike still statuesque repose
doyle-2-13,right left along lighted shore moved wild gorgeous apparition woman
doyle-2-14,walked measured steps draped striped fringed cloths treading earth proudly slight jingle flash barbarous ornaments
doyle-2-14,carried head high hair done shape helmet brass leggings knee brass wire gauntlets elbow crimson spot tawny cheek innumerable necklaces glass beads neck bizarre things charms gifts witch men hung glittered trembled every step
doyle-2-14,must value several elephant tusks upon
doyle-2-14,savage superb wild eyed magnificent something ominous stately deliberate progress
doyle-2-14,hush fallen suddenly upon whole sorrowful land immense wilderness colossal body fecund mysterious life seemed look pensive though looking image tenebrous passionate soul
doyle-2-15,came abreast steamer stood still faced us
doyle-2-15,long shadow fell water 's edge
doyle-2-15,face tragic fierce aspect wild sorrow dumb pain mingled fear struggling half shaped resolve
doyle-2-15,stood looking us without stir like wilderness air brooding inscrutable purpose
doyle-2-15,whole minute passed made step forward
doyle-2-15,low jingle glint yellow metal sway fringed draperies stopped heart failed
doyle-2-15,young fellow side growled
doyle-2-15,pilgrims murmured back
doyle-2-15,looked us life depended upon unswerving steadiness glance
doyle-2-15,suddenly opened bared arms threw rigid head though uncontrollable desire touch sky time swift shadows darted earth swept around river gathering steamer shadowy embrace
doyle-2-15,formidable silence hung scene
doyle-2-16,turned away slowly walked following bank passed bushes left
doyle-2-16,eyes gleamed back us dusk thickets disappeared
doyle-2-17,'if offered come aboard really think would tried shoot man patches nervously
doyle-2-17,risking life every day last fortnight keep house
doyle-2-17,got one day kicked row miserable rags picked storeroom mend clothes
doyle-2-17,n't decent
doyle-2-17,least must talked like fury kurtz hour pointing
doyle-2-17,n't understand dialect tribe
doyle-2-17,luckily fancy kurtz felt ill day care would mischief
doyle-2-17,n't understand 's much
doyle-2-17,ah well 's
doyle-2-18,moment heard kurtz 's deep voice behind curtain 'save
doyle-2-18,save ivory mean
doyle-2-18,n't tell
doyle-2-18,save 've save
doyle-2-18,interrupting plans
doyle-2-18,sick
doyle-2-18,sick
doyle-2-18,sick would like believe
doyle-2-18,never mind
doyle-2-18,'ll carry ideas yet return
doyle-2-18,'ll show done
doyle-2-18,little peddling notions interfering
doyle-2-18,return
doyle-2-19,manager came
doyle-2-19,honour take arm lead aside
doyle-2-19,'he low low
doyle-2-19,considered necessary sigh neglected consistently sorrowful
doyle-2-19,'we done could n't
doyle-2-19,disguising fact mr kurtz done harm good company
doyle-2-19,see time ripe vigorous action
doyle-2-19,cautiously cautiously 's principle
doyle-2-19,must cautious yet
doyle-2-19,district closed us time
doyle-2-19,deplorable
doyle-2-19,upon whole trade suffer
doyle-2-19,n't deny remarkable quantity ivory mostly fossil
doyle-2-19,must save events look precarious position
doyle-2-19,method unsound
doyle-2-19,'do looking shore 'call unsound method 'without doubt exclaimed hotly
doyle-2-19,'do n't
doyle-2-19,'no method murmured
doyle-2-19,'exactly exulted
doyle-2-19,anticipated
doyle-2-19,shows complete want judgment
doyle-2-19,duty point proper quarter
doyle-2-19,'oh 'that fellow 's name
doyle-2-19,brickmaker make readable report
doyle-2-19,appeared confounded moment
doyle-2-19,seemed never breathed atmosphere vile turned mentally kurtz relief positively relief
doyle-2-19,'nevertheless think mr kurtz remarkable man emphasis
doyle-2-19,started dropped heavy glance quietly 'he turned back
doyle-2-19,hour favour found lumped along kurtz partisan methods time ripe unsound
doyle-2-19,ah
doyle-2-19,something least choice nightmares
doyle-2-20,turned wilderness really mr kurtz ready admit good buried
doyle-2-20,moment seemed also buried vast grave full unspeakable secrets
doyle-2-20,felt intolerable weight oppressing breast smell damp earth unseen presence victorious corruption darkness impenetrable night
doyle-2-20,russian tapped shoulder
doyle-2-20,heard mumbling stammering something 'brother seaman could n't conceal knowledge matters would affect mr kurtz 's reputation
doyle-2-20,waited
doyle-2-20,evidently mr kurtz grave suspect mr kurtz one immortals
doyle-2-20,'well
doyle-2-20,last 'speak
doyle-2-20,happens mr kurtz 's friend way
doyle-2-21,stated good deal formality 'of profession would kept matter without regard consequences
doyle-2-21,'he suspected active ill towards part white men 'you right remembering certain conversation overheard
doyle-2-21,'the manager thinks ought hanged
doyle-2-21,showed concern intelligence amused first
doyle-2-21,better get way quietly earnestly
doyle-2-21,kurtz would soon find excuse
doyle-2-21,'s stop
doyle-2-21,'s military post three hundred miles
doyle-2-21,'well upon word 'perhaps better go friends amongst savages near
doyle-2-21,'plenty
doyle-2-21,'they simple people want nothing know
doyle-2-21,stood biting lip n't want harm happen whites course thinking mr kurtz 's reputation brother seaman 'all right time
doyle-2-21,'mr
doyle-2-21,kurtz 's reputation safe
doyle-2-21,know truly spoke
doyle-2-22,informed lowering voice kurtz ordered attack made steamer
doyle-2-22,'he hated sometimes idea taken away
doyle-2-22,n't understand matters
doyle-2-22,simple man
doyle-2-22,thought would scare away would give thinking dead
doyle-2-22,could stop
doyle-2-22,oh awful time last month
doyle-2-22,'very well
doyle-2-22,'he right
doyle-2-22,'ye e es muttered convinced apparently
doyle-2-22,'thanks shall keep eyes open
doyle-2-22,'but quiet eh
doyle-2-22,urged anxiously
doyle-2-22,'it would awful reputation anybody promised complete discretion great gravity
doyle-2-22,canoe three black fellows waiting far
doyle-2-22,could give martini henry cartridges
doyle-2-22,could proper secrecy
doyle-2-22,helped wink handful tobacco
doyle-2-22,'between sailors know good english tobacco
doyle-2-22,door pilot house turned round say n't pair shoes could spare
doyle-2-22,raised one leg
doyle-2-22,'look
doyle-2-22,soles tied knotted strings sandalwise bare feet
doyle-2-22,rooted old pair looked admiration tucking left arm
doyle-2-22,one pockets bright red bulging cartridges dark blue peeped 'towson 's inquiry etc etc
doyle-2-22,seemed think excellently well equipped renewed encounter wilderness
doyle-2-22,'ah
doyle-2-22,'ll never never meet man
doyle-2-22,ought heard recite poetry told
doyle-2-22,poetry
doyle-2-22,rolled eyes recollection delights
doyle-2-22,'oh enlarged mind
doyle-2-22,'good bye
doyle-2-22,shook hands vanished night
doyle-2-22,sometimes ask whether ever really seen whether possible meet phenomenon
doyle-2-23,woke shortly midnight warning came mind hint danger seemed starred darkness real enough make get purpose look round
doyle-2-23,hill big fire burned illuminating fitfully crooked corner station house
doyle-2-23,one agents picket blacks armed purpose keeping guard ivory deep within forest red gleams wavered seemed sink rise ground amongst confused columnar shapes intense blackness showed exact position camp mr kurtz 's adorers keeping uneasy vigil
doyle-2-23,monotonous beating big drum filled air muffled shocks lingering vibration
doyle-2-23,steady droning sound many men chanting weird incantation came black flat wall woods humming bees comes hive strange narcotic effect upon half awake senses
doyle-2-23,believe dozed leaning rail till abrupt burst yells overwhelming outbreak pent mysterious frenzy woke bewildered wonder
doyle-2-23,cut short low droning went effect audible soothing silence
doyle-2-23,glanced casually little cabin
doyle-2-23,light burning within mr kurtz
doyle-2-24,think would raised outcry believed eyes
doyle-2-24,n't believe first thing seemed impossible
doyle-2-24,fact completely unnerved sheer blank fright pure abstract terror unconnected distinct shape physical danger
doyle-2-24,made emotion overpowering shall define
doyle-2-24,moral shock received something altogether monstrous intolerable thought odious soul thrust upon unexpectedly
doyle-2-24,lasted course merest fraction second usual sense commonplace deadly danger possibility sudden onslaught massacre something kind saw impending positively welcome composing
doyle-2-24,pacified fact much raise alarm
doyle-2-25,agent buttoned inside ulster sleeping chair deck within three feet
doyle-2-25,yells awakened snored slightly left slumbers leaped ashore
doyle-2-25,betray mr kurtz ordered never betray written loyal nightmare choice
doyle-2-25,anxious deal shadow alone day n't know jealous sharing one peculiar blackness experience
doyle-2-26,soon got bank saw trail broad trail grass
doyle-2-26,remember exultation 'he ca n't walk crawling fours 've got
doyle-2-26,grass wet dew
doyle-2-26,strode rapidly clenched fists
doyle-2-26,fancy vague notion falling upon giving drubbing
doyle-2-26,n't know
doyle-2-26,imbecile thoughts
doyle-2-26,knitting old woman cat obtruded upon memory improper person sitting end affair
doyle-2-26,saw row pilgrims squirting lead air winchesters held hip
doyle-2-26,thought would never get back steamer imagined living alone unarmed woods advanced age
doyle-2-26,silly things know
doyle-2-26,remember confounded beat drum beating heart pleased calm regularity
doyle-2-27,kept track though stopped listen
doyle-2-27,night clear dark blue space sparkling dew starlight black things stood still
doyle-2-27,thought could see kind motion ahead
doyle-2-27,strangely cocksure everything night
doyle-2-27,actually left track ran wide semicircle verily believe chuckling get front stir motion seen indeed seen anything
doyle-2-27,circumventing kurtz though boyish game
doyle-2-28,came upon heard coming would fallen got time
doyle-2-28,rose unsteady long pale indistinct like vapour exhaled earth swayed slightly misty silent back fires loomed trees murmur many voices issued forest
doyle-2-28,cut cleverly actually confronting seemed come senses saw danger right proportion
doyle-2-28,means yet
doyle-2-28,suppose began shout
doyle-2-28,though could hardly stand still plenty vigour voice
doyle-2-28,'go away hide profound tone
doyle-2-28,awful
doyle-2-28,glanced back
doyle-2-28,within thirty yards nearest fire
doyle-2-28,black figure stood strode long black legs waving long black arms across glow
doyle-2-28,horns antelope horns think head
doyle-2-28,sorcerer witch man doubt looked fiendlike enough
doyle-2-28,'do know
doyle-2-28,whispered
doyle-2-28,'perfectly answered raising voice single word sounded far yet loud like hail speaking trumpet
doyle-2-28,'if makes row lost thought
doyle-2-28,clearly case fisticuffs even apart natural aversion beat shadow wandering tormented thing
doyle-2-28,'you lost 'utterly lost
doyle-2-28,one gets sometimes flash inspiration know
doyle-2-28,say right thing though indeed could irretrievably lost moment foundations intimacy laid endure endure even end even beyond
doyle-2-29,immense plans muttered irresolutely
doyle-2-29,'yes 'but try shout 'll smash head stick stone near
doyle-2-29,throttle good corrected
doyle-2-29,threshold great things pleaded voice longing wistfulness tone made blood run cold
doyle-2-29,'and stupid scoundrel 'your success europe assured case affirmed steadily
doyle-2-29,want throttling understand indeed would little use practical purpose
doyle-2-29,tried break spell heavy mute spell wilderness seemed draw pitiless breast awakening forgotten brutal instincts memory gratified monstrous passions
doyle-2-29,alone convinced driven edge forest bush towards gleam fires throb drums drone weird incantations alone beguiled unlawful soul beyond bounds permitted aspirations
doyle-2-29,n't see terror position knocked head though lively sense danger deal could appeal name anything high low
doyle-2-29,even like niggers invoke exalted incredible degradation
doyle-2-29,nothing either knew
doyle-2-29,kicked loose earth
doyle-2-29,confound man
doyle-2-29,kicked earth pieces
doyle-2-29,alone know whether stood ground floated air
doyle-2-29,'ve telling repeating phrases pronounced 's good
doyle-2-29,common everyday words familiar vague sounds exchanged every waking day life
doyle-2-29,behind mind terrific suggestiveness words heard dreams phrases spoken nightmares
doyle-2-29,soul
doyle-2-29,anybody ever struggled soul man
doyle-2-29,n't arguing lunatic either
doyle-2-29,believe intelligence perfectly clear concentrated true upon horrible intensity yet clear therein chance barring course killing n't good account unavoidable noise
doyle-2-29,soul mad
doyle-2-29,alone wilderness looked within heavens
doyle-2-29,tell gone mad
doyle-2-29,sins suppose go ordeal looking
doyle-2-29,eloquence could withering one 's belief mankind final burst sincerity
doyle-2-29,struggled
doyle-2-29,saw heard
doyle-2-29,saw inconceivable mystery soul knew restraint faith fear yet struggling blindly
doyle-2-29,kept head pretty well last stretched couch wiped forehead legs shook though carried half ton back hill
doyle-2-29,yet supported bony arm clasped round neck much heavier child
doyle-2-30,next day left noon crowd whose presence behind curtain trees acutely conscious time flowed woods filled clearing covered slope mass naked breathing quivering bronze bodies
doyle-2-30,steamed bit swung stream two thousand eyes followed evolutions splashing thumping fierce river demon beating water terrible tail breathing black smoke air
doyle-2-30,front first rank along river three men plastered bright red earth head foot strutted fro restlessly
doyle-2-30,came abreast faced river stamped feet nodded horned heads swayed scarlet bodies shook towards fierce river demon bunch black feathers mangy skin pendent tail something looked dried gourd shouted periodically together strings amazing words resembled sounds human language deep murmurs crowd interrupted suddenly like responses satanic litany
doyle-2-31,carried kurtz pilot house air
doyle-2-31,lying couch stared open shutter
doyle-2-31,eddy mass human bodies woman helmeted head tawny cheeks rushed brink stream
doyle-2-31,put hands shouted something wild mob took shout roaring chorus articulated rapid breathless utterance
doyle-2-32,'do understand
doyle-2-32,asked
doyle-2-33,kept looking past fiery longing eyes mingled expression wistfulness hate
doyle-2-33,made answer saw smile smile indefinable meaning appear colourless lips moment twitched convulsively
doyle-2-33,'do
doyle-2-33,slowly gasping words torn supernatural power
doyle-2-34,pulled string whistle saw pilgrims deck getting rifles air anticipating jolly lark
doyle-2-34,sudden screech movement abject terror wedged mass bodies
doyle-2-34,'do n't
doyle-2-34,n't frighten away cried one deck disconsolately
doyle-2-34,pulled string time time
doyle-2-34,broke ran leaped crouched swerved dodged flying terror sound
doyle-2-34,three red chaps fallen flat face shore though shot dead
doyle-2-34,barbarous superb woman much flinch stretched tragically bare arms us sombre glittering river
doyle-2-35,imbecile crowd deck started little fun could see nothing smoke
doyle-2-36,brown current ran swiftly heart darkness bearing us towards sea twice speed upward progress kurtz 's life running swiftly ebbing ebbing heart sea inexorable time
doyle-2-36,manager placid vital anxieties took us comprehensive satisfied glance 'affair come well could wished
doyle-2-36,saw time approaching would left alone party 'unsound method
doyle-2-36,pilgrims looked upon disfavour
doyle-2-36,speak numbered dead
doyle-2-36,strange accepted unforeseen partnership choice nightmares forced upon tenebrous land invaded mean greedy phantoms
doyle-2-37,kurtz discoursed
doyle-2-37,voice
doyle-2-37,voice
doyle-2-37,rang deep last
doyle-2-37,survived strength hide magnificent folds eloquence barren darkness heart
doyle-2-37,oh struggled
doyle-2-37,struggled
doyle-2-37,wastes weary brain haunted shadowy images images wealth fame revolving obsequiously round unextinguishable gift noble lofty expression
doyle-2-37,intended station career ideas subjects occasional utterances elevated sentiments
doyle-2-37,shade original kurtz frequented bedside hollow sham whose fate buried presently mould primeval earth
doyle-2-37,diabolic love unearthly hate mysteries penetrated fought possession soul satiated primitive emotions avid lying fame sham distinction appearances success power
doyle-2-38,sometimes contemptibly childish
doyle-2-38,desired kings meet railway stations return ghastly nowhere intended accomplish great things
doyle-2-38,'you show something really profitable limits recognition ability would say
doyle-2-38,'of course must take care motives right motives always
doyle-2-38,long reaches like one reach monotonous bends exactly alike slipped past steamer multitude secular trees looking patiently grimy fragment another world forerunner change conquest trade massacres blessings
doyle-2-38,looked ahead piloting
doyle-2-38,'close shutter kurtz suddenly one day ca n't bear look
doyle-2-38,silence
doyle-2-38,'oh wring heart yet
doyle-2-38,cried invisible wilderness
doyle-2-39,broke expected lie repairs head island
doyle-2-39,delay first thing shook kurtz 's confidence
doyle-2-39,one morning gave packet papers photograph lot tied together shoe string
doyle-2-39,'keep
doyle-2-39,'this noxious fool meaning manager 'is capable prying boxes looking
doyle-2-39,afternoon saw
doyle-2-39,lying back closed eyes withdrew quietly heard mutter 'live rightly die die listened
doyle-2-39,nothing
doyle-2-39,rehearsing speech sleep fragment phrase newspaper article
doyle-2-39,writing papers meant 'for furthering ideas
doyle-2-39,'s duty
doyle-2-40,impenetrable darkness
doyle-2-40,looked peer man lying bottom precipice sun never shines
doyle-2-40,much time give helping engine driver take pieces leaky cylinders straighten bent connecting rod matters
doyle-2-40,lived infernal mess rust filings nuts bolts spanners hammers ratchet drills things abominate n't get
doyle-2-40,tended little forge fortunately aboard toiled wearily wretched scrap heap unless shakes bad stand
doyle-2-41,one evening coming candle startled hear say little tremulously lying dark waiting death
doyle-2-41,light within foot eyes
doyle-2-41,forced murmur 'oh nonsense
doyle-2-41,stood transfixed
doyle-2-42,anything approaching change came features never seen hope never see
doyle-2-42,oh n't touched
doyle-2-42,fascinated
doyle-2-42,though veil rent
doyle-2-42,saw ivory face expression sombre pride ruthless power craven terror intense hopeless despair
doyle-2-42,live life every detail desire temptation surrender supreme moment complete knowledge
doyle-2-42,cried whisper image vision cried twice cry breath
doyle-2-43,'the horror
doyle-2-43,horror
doyle-2-44,blew candle left cabin
doyle-2-44,pilgrims dining mess room took place opposite manager lifted eyes give questioning glance successfully ignored
doyle-2-44,leaned back serene peculiar smile sealing unexpressed depths meanness
