doc_label,doc_content
doyle-96-1,presents curious anomaly solid masonry oak hemp completed ship
doyle-96-1,open field brick transported planks
doyle-96-2,try works planted foremast mainmast part deck
doyle-96-2,timbers beneath peculiar strength fitted sustain weight almost solid mass brick mortar ten feet eight square five height
doyle-96-2,foundation penetrate deck masonry firmly secured surface ponderous knees iron bracing sides screwing timbers
doyle-96-2,flanks cased wood top completely covered large sloping hatchway
doyle-96-2,removing hatch expose great try pots two number several barrels capacity
doyle-96-2,use kept clean
doyle-96-2,sometimes polished soapstone sand till shine within like silver punch
doyle-96-2,night watches old sailors crawl coil away nap
doyle-96-2,employed one man pot side side many confidential communications carried iron lips
doyle-96-2,place also profound mathematical meditation
doyle-96-2,left hand try pot pequod soapstone diligently circling round first indirectly struck remarkable fact bodies gliding along soapstone example descend point precisely time
doyle-96-3,removing fire board front try works bare masonry side exposed penetrated two iron mouths furnaces directly underneath pots
doyle-96-3,mouths fitted heavy doors iron
doyle-96-3,intense heat fire communicating deck means shallow reservoir extending entire inclosed surface works
doyle-96-3,tunnel inserted rear reservoir kept replenished water fast
doyle-96-3,external open direct rear wall
doyle-96-3,let us go back moment
doyle-96-4,nine clock night pequod try works first started present voyage
doyle-96-4,belonged stubb business
doyle-96-5,ready
doyle-96-5,hatch start
doyle-96-5,cook fire works easy thing carpenter thrusting shavings furnace throughout passage
doyle-96-5,whaling voyage first fire try works fed time wood
doyle-96-5,wood used except means quick staple fuel
doyle-96-5,word tried crisp shrivelled blubber called scraps fritters still contains considerable unctuous
doyle-96-5,fritters feed flames
doyle-96-5,like burning self consuming whale supplies fuel burns body
doyle-96-5,would consumed smoke
doyle-96-5,smoke horrible inhale inhale must must live time
doyle-96-5,unspeakable wild hindoo odor may lurk vicinity
doyle-96-5,smells like left wing day judgment argument pit
doyle-96-6,midnight works full operation
doyle-96-6,clear carcase sail made wind wild ocean darkness intense
doyle-96-6,darkness fierce flames intervals forked forth sooty illuminated every lofty rope rigging famed greek fire
doyle-96-6,burning ship drove remorselessly commissioned vengeful deed
doyle-96-6,pitch sulphur freighted brigs bold issuing midnight harbors broad sheets flame sails bore upon turkish folded
doyle-96-7,hatch removed top works afforded wide hearth front
doyle-96-7,standing shapes pagan harpooneers always whale ship
doyle-96-7,huge pronged poles pitched hissing masses blubber scalding pots stirred fires beneath till snaky flames darted curling doors catch feet
doyle-96-7,smoke rolled away sullen heaps
doyle-96-7,every pitch ship pitch boiling oil seemed eagerness leap faces
doyle-96-7,opposite mouth works side wide wooden hearth windlass
doyle-96-7,served sea sofa
doyle-96-7,lounged watch otherwise employed looking red heat fire till eyes felt scorched heads
doyle-96-7,tawny features begrimed smoke sweat matted beards contrasting barbaric brilliancy teeth strangely revealed capricious emblazonings works
doyle-96-7,narrated unholy adventures tales terror told words mirth uncivilized forked upwards like flames furnace fro front harpooneers wildly huge pronged forks wind howled sea leaped ship dived yet steadfastly shot red hell blackness sea night white bone mouth viciously spat round sides rushing pequod freighted savages laden fire burning corpse plunging blackness darkness seemed material counterpart monomaniac commander soul
doyle-96-8,seemed stood helm long hours silently guided way fire ship sea
doyle-96-8,wrapped interval darkness better saw redness madness others
doyle-96-8,continual sight fiend shapes half smoke half fire last begat kindred visions soul soon began yield unaccountable ever would come midnight helm
doyle-96-9,night particular strange ever since inexplicable thing occurred
doyle-96-9,starting brief standing sleep horribly conscious something wrong
doyle-96-9,jaw bone tiller smote side leaned ears low hum sails beginning shake wind thought eyes open half conscious putting fingers lids mechanically stretching still apart
doyle-96-9,spite could see compass steer though seemed minute since watching card steady binnacle lamp
doyle-96-9,nothing seemed jet gloom made ghastly flashes redness
doyle-96-9,uppermost impression whatever swift rushing thing stood much bound ahead rushing astern
doyle-96-9,stark feeling death came
doyle-96-9,convulsively hands grasped tiller crazy conceit tiller somehow enchanted way inverted
doyle-96-9,god
doyle-96-9,matter
doyle-96-9,thought
doyle-96-9,lo
doyle-96-9,brief sleep turned ship stern back prow compass
doyle-96-9,instant faced back time prevent vessel flying wind probably capsizing
doyle-96-9,glad grateful relief unnatural night fatal brought lee
doyle-96-10,look long face fire man
doyle-96-10,never dream thy hand helm
doyle-96-10,turn thy back compass first hint tiller believe artificial fire redness makes things look ghastly
doyle-96-10,morrow natural sun skies bright glared like devils flames morn show far least relief glorious golden glad sun true lamp others
doyle-96-11,nevertheless sun hides virginia dismal rome accursed wide millions miles griefs beneath moon
doyle-96-11,sun hides ocean dark side earth two thirds earth
doyle-96-11,therefore mortal man hath joy sorrow mortal man true true undeveloped
doyle-96-11,books
doyle-96-11,truest men man truest books solomon fine hammered steel woe
doyle-96-11,vanity
doyle-96-11,wilful world hath got hold solomon wisdom yet
doyle-96-11,walks fast crossing would rather talk hell calls young poor devils sick men throughout care free lifetime swears passing wise therefore jolly man fitted sit tomb stones break green damp mould wondrous solomon
doyle-96-12,even solomon says man way understanding shall remain ie even living congregation dead give thyself fire lest thee thee time
doyle-96-12,wisdom woe woe madness
doyle-96-12,eagle souls alike dive gorges soar become invisible sunny spaces
doyle-96-12,even ever flies within gorge gorge mountains even lowest mountain eagle still higher birds upon plain even though soar
doyle-97-0,lamp
doyle-97-1,descended pequod try works pequod forecastle duty watch sleeping one single moment would almost thought standing illuminated shrine canonized kings counsellors
doyle-97-1,lay triangular oaken vaults mariner chiselled muteness score lamps flashing upon hooded eyes
doyle-97-2,merchantmen oil sailor scarce milk queens
doyle-97-2,dress dark eat dark stumble darkness pallet usual lot
doyle-97-2,whaleman seeks food light lives light
doyle-97-2,makes berth aladdin lamp lays pitchiest night ship black hull still houses illumination
doyle-97-3,see entire freedom whaleman takes handful lamps often old bottles vials though copper cooler try works replenishes mugs ale vat
doyle-97-3,burns purest oil unmanufactured therefore unvitiated state fluid unknown solar lunar astral contrivances ashore
doyle-97-3,sweet early grass butter april
doyle-97-3,goes hunts oil sure freshness genuineness even traveller prairie hunts supper game
doyle-98-0,stowing clearing
doyle-98-1,already related great leviathan afar descried mast head chased watery moors slaughtered valleys deep towed alongside beheaded principle entitled headsman old garments beheaded killed great padded surtout becomes property executioner due time condemned pots like shadrach meshach abednego spermaceti oil bone pass unscathed fire remains conclude last part description rehearsing singing may romantic proceeding decanting oil casks striking hold leviathan returns native profundities sliding along beneath surface alas
doyle-98-1,never rise blow
doyle-98-2,still warm oil like hot punch received six barrel casks perhaps ship pitching rolling way midnight sea enormous casks slewed round headed end end sometimes perilously scoot across slippery deck like many land slides till last man handled stayed course round hoops rap rap go many hammers play upon ex officio every sailor cooper
doyle-98-3,length last pint casked cool great hatchways unsealed bowels ship thrown open go casks final rest sea
doyle-98-3,done hatches replaced hermetically closed like closet walled
doyle-98-4,sperm fishery perhaps one remarkable incidents business whaling
doyle-98-4,one day planks stream freshets blood oil sacred quarter deck enormous masses whale head profanely piled great rusty casks lie brewery yard smoke try works besooted bulwarks mariners go suffused unctuousness entire ship seems great leviathan hands din deafening
doyle-98-5,day two look prick ears self ship tell tale boats try works would swear trod silent merchant vessel scrupulously neat commander
doyle-98-5,unmanufactured sperm oil possesses singularly cleansing virtue
doyle-98-5,reason decks never look white call affair oil
doyle-98-5,besides ashes burned scraps whale potent lye readily made whenever adhesiveness back whale remains clinging side lye quickly exterminates
doyle-98-5,hands go diligently along bulwarks buckets water rags restore full tidiness
doyle-98-5,soot brushed lower rigging
doyle-98-5,numerous implements use likewise faithfully cleansed put away
doyle-98-5,great hatch scrubbed placed upon try works completely hiding pots every cask sight tackles coiled unseen nooks combined simultaneous industry almost entire ship company whole conscientious duty last concluded crew proceed ablutions shift top toe finally issue immaculate deck fresh aglow bridegrooms new leaped daintiest holland
doyle-98-6,elated step pace planks twos threes humorously discourse parlors sofas carpets fine cambrics propose mat deck think hanging top object taking tea moonlight piazza forecastle
doyle-98-6,hint musked mariners oil bone blubber little short audacity
doyle-98-6,know thing distantly allude
doyle-98-6,away bring us napkins
doyle-98-7,mark aloft three mast heads stand three men intent spying whales caught infallibly soil old oaken furniture drop least one small grease spot somewhere
doyle-98-7,yes many time severest uninterrupted labors know night continuing straight ninety six hours boat swelled wrists day rowing line step deck carry vast chains heave heavy windlass cut slash yea sweatings smoked burned anew combined fires equatorial sun equatorial try works heel finally bestirred cleanse ship make spotless dairy room many time poor fellows buttoning necks clean frocks startled cry blows away fly fight another whale go whole weary thing
doyle-98-7,oh
doyle-98-7,friends man killing
doyle-98-7,yet life
doyle-98-7,hardly mortals long toilings extracted world vast bulk small valuable sperm weary patience cleansed defilements learned live clean tabernacles soul hardly done blows ghost spouted away sail fight world go young life old routine
doyle-98-8,oh
doyle-98-8,metempsychosis
doyle-98-8,oh
doyle-98-8,pythagoras bright greece two thousand years ago die good wise mild sailed thee along peruvian coast last voyage foolish taught thee green simple boy splice rope
doyle-99-0,doubloon
doyle-99-1,ere related ahab wont pace quarter deck taking regular turns either limit binnacle mainmast multiplicity things requiring added sometimes walks plunged mood wont pause turn spot stand strangely eyeing particular object
doyle-99-1,binnacle glance fastened pointed needle compass glance shot like javelin pointed intensity purpose resuming walk paused mainmast riveted glance fastened upon riveted gold coin still wore aspect nailed firmness dashed certain wild longing
doyle-99-2,one morning turning pass doubloon seemed newly attracted strange figures inscriptions stamped though first time beginning monomaniac way whatever significance might lurk
doyle-99-2,certain significance lurks things else things little worth round world empty except sell hills fill milky way
doyle-99-3,doubloon purest virgin gold somewhere heart gorgeous hills whence east west golden sands head waters many flows
doyle-99-3,though nailed iron bolts copper spikes yet immaculate still preserved quito glow
doyle-99-3,though placed ruthless crew every hour passed ruthless hands livelong nights shrouded thick darkness might cover approach nevertheless every sunrise found doubloon sunset left last
doyle-99-3,set apart sanctified one awe striking end however sailor ways one mariners white whale
doyle-99-3,sometimes talked weary watch night wondering whose last whether would ever live spend
doyle-99-4,noble golden coins south america sun tropic token pieces
doyle-99-4,palms volcanoes sun stars horns plenty rich waving stamped precious gold seems almost derive added glories passing fancy poetic
doyle-99-5,chanced doubloon pequod example things
doyle-99-5,round bore letters quito
doyle-99-5,bright coin came country planted middle world beneath great equator named cast midway andes unwaning knows
doyle-99-5,letters saw likeness three andes one flame tower another third cock zodiac signs marked usual sun entering point libra
doyle-99-6,equatorial coin ahab unobserved others pausing
doyle-99-7,something ever egotistical mountain tops towers grand lofty things look three peaks proud lucifer
doyle-99-7,firm tower ahab ahab undaunted fowl ahab ahab round gold image globe like glass every man turn back mysterious self
doyle-99-7,great pains small ask world solve solve
doyle-99-7,methinks sun wears ruddy face see
doyle-99-7,aye enters sign storms equinox
doyle-99-7,six months wheeled former equinox aries
doyle-99-7,storm storm
doyle-99-7,born tis fit man live pains die
doyle-99-7,stout stuff woe work
doyle-99-8,fairy fingers pressed gold devil must left since yesterday murmured starbuck leaning bulwarks
doyle-99-8,old man seems read belshazzar awful writing
doyle-99-8,never marked coin
doyle-99-8,goes let read
doyle-99-8,dark valley three mighty heaven abiding peaks almost seem faint earthly symbol
doyle-99-8,vale death god us round gloom sun still beacon hope
doyle-99-8,bend eyes dark vale shows mouldy soil lift bright sun meets glance half way cheer
doyle-99-8,yet oh great sun midnight would fain snatch sweet gaze vain
doyle-99-8,coin speaks mildly truly still sadly
doyle-99-8,quit lest truth shake
doyle-99-9,old mogul soliloquized stubb try works goes starbuck faces say might somewhere within nine fathoms long
doyle-99-9,looking piece gold negro hill hook look long ere spending
doyle-99-9,humph
doyle-99-9,poor insignificant opinion regard queer
doyle-99-9,seen doubloons voyagings doubloons old spain doubloons peru doubloons chili doubloons bolivia doubloons plenty gold joes half joes quarter joes
doyle-99-9,doubloon equator killing wonderful
doyle-99-9,let read
doyle-99-9,halloa
doyle-99-9,signs wonders truly
doyle-99-9,old bowditch calls zodiac almanac calls
doyle-99-9,get almanac heard devils raised daboll arithmetic try hand raising meaning queer massachusetts calendar
doyle-99-9,book
doyle-99-9,let see
doyle-99-9,signs wonders sun always among em
doyle-99-9,hem hem hem go alive aries ram taurus bull
doyle-99-9,gemini twins
doyle-99-9,well sun wheels among em
doyle-99-9,aye coin crossing threshold two twelve sitting rooms ring
doyle-99-9,book
doyle-99-9,lie fact books must know places
doyle-99-9,give us bare words facts come supply thoughts
doyle-99-9,small experience far massachusetts calendar bowditch daboll arithmetic go
doyle-99-9,signs wonders eh
doyle-99-9,pity nothing wonderful signs significant wonders
doyle-99-9,clue somewhere wait bit hist hark
doyle-99-9,jove
doyle-99-9,look doubloon zodiac life man one round read straight book
doyle-99-9,come
doyle-99-9,begin aries ram dog us taurus bull bumps us first thing gemini twins virtue vice try reach virtue lo
doyle-99-9,comes drags us back going virtue leo roaring lion lies path gives fierce paw escape hail virgin
doyle-99-9,first love marry think happy aye comes libra scales happiness weighed found wanting sad lord
doyle-99-9,suddenly jump us rear curing wound whang come arrows round sagittarius archer
doyle-99-9,stand aside
doyle-99-9,battering ram full comes rushing headlong tossed aquarius water bearer whole us wind fishes sleep
doyle-99-9,sermon high heaven sun goes every year yet comes alive hearty
doyle-99-9,aloft wheels toil trouble jolly stubb
doyle-99-9,oh jolly word aye
doyle-99-9,adieu doubloon
doyle-99-9,stop comes little king post dodge round try works let hear say
doyle-99-9,something presently
doyle-99-9,beginning
doyle-99-10,see nothing round thing made gold whoever raises certain whale round thing belongs
doyle-99-10,staring
doyle-99-10,worth sixteen dollars true two cents nine hundred sixty cigars
doyle-99-10,smoke pipes like stubb like cigars nine hundred sixty goes flask aloft spy em
doyle-99-11,shall call wise foolish really wise foolish look yet really foolish sort look
doyle-99-11,avast comes old manxman old hearse driver must took sea
doyle-99-11,doubloon halloa goes round side mast horse shoe nailed side back mean
doyle-99-11,hark
doyle-99-11,muttering voice like old worn coffee mill
doyle-99-11,prick ears listen
doyle-99-12,white whale raised must month day sun stands one signs
doyle-99-12,signs know marks taught two score years ago old
doyle-99-12,sign sun
doyle-99-12,horse shoe sign right opposite gold
doyle-99-12,horse shoe sign
doyle-99-12,lion horse shoe sign roaring devouring lion
doyle-99-12,ship old ship
doyle-99-12,old head shakes think thee
doyle-99-13,another rendering still one text
doyle-99-13,sorts men one kind world see
doyle-99-13,dodge
doyle-99-13,comes queequeg tattooing looks like signs zodiac
doyle-99-13,says cannibal
doyle-99-13,live comparing notes looking thigh bone thinks sun thigh calf bowels suppose old women talk surgeon back country
doyle-99-13,jove found something vicinity thigh guess sagittarius archer
doyle-99-13,know make doubloon takes old button king trowsers
doyle-99-13,aside
doyle-99-13,comes ghost devil fedallah tail coiled sight usual oakum toes pumps usual
doyle-99-13,say look
doyle-99-13,ah makes sign sign bows sun coin fire worshipper depend upon
doyle-99-13,ho
doyle-99-13,way comes pip poor boy
doyle-99-13,would died half horrible
doyle-99-13,watching included look comes read unearthly idiot face
doyle-99-13,stand away hear
doyle-99-13,hark
doyle-99-14,look look looks look ye look look
doyle-99-15,upon soul studying
doyle-99-15,improving mind poor fellow
doyle-99-15,says hist
doyle-99-16,look look looks look ye look look
doyle-99-17,getting heart hist
doyle-99-18,look look looks look ye look look
doyle-99-19,well funny
doyle-99-20,ye crow especially stand top pine tree
doyle-99-20,caw
doyle-99-20,caw
doyle-99-20,caw
doyle-99-20,caw
doyle-99-20,caw
doyle-99-20,caw
doyle-99-20,crow
doyle-99-20,scare crow
doyle-99-20,stands two bones stuck pair old trowsers two sleeves old jacket
doyle-99-21,wonder means
doyle-99-21,poor lad
doyle-99-21,could go hang
doyle-99-21,way present quit pip vicinity
doyle-99-21,stand rest plain crazy witty sanity
doyle-99-21,leave muttering
doyle-99-22,ship navel doubloon fire unscrew
doyle-99-22,unscrew navel consequence
doyle-99-22,stays ugly aught nailed mast sign things grow desperate
doyle-99-22,ha ha
doyle-99-22,old ahab
doyle-99-22,white whale nail ye
doyle-99-22,pine tree
doyle-99-22,father old tolland county cut pine tree found silver ring grown old wedding ring
doyle-99-22,get
doyle-99-22,say resurrection come fish old mast find doubloon lodged bedded oysters shaggy bark
doyle-99-22,oh gold
doyle-99-22,precious precious gold
doyle-99-22,green miser ye soon
doyle-99-22,hish
doyle-99-22,hish
doyle-99-22,god goes worlds
doyle-99-22,cook
doyle-99-22,ho cook
doyle-99-22,cook us
doyle-99-22,jenny
doyle-99-22,hey hey hey hey hey jenny jenny
doyle-99-22,get hoe cake done
doyle-100-0,leg arm
doyle-100-1,pequod nantucket meets samuel enderby london
doyle-100-2,ship ahoy
doyle-100-2,hast seen white whale
doyle-100-3,cried ahab hailing ship showing english colours bearing stern
doyle-100-3,trumpet mouth old man standing hoisted quarter boat ivory leg plainly revealed stranger captain carelessly reclining boat bow
doyle-100-3,darkly good natured fine looking man sixty dressed hung round blue pilot cloth one empty arm jacket behind like arm
doyle-100-4,hast seen white whale
doyle-100-5,see withdrawing folds hidden held white arm sperm whale bone terminating wooden head like mallet
doyle-100-6,man boat cried ahab impetuously tossing oars near stand lower
doyle-100-7,less minute without quitting little craft crew dropped water soon alongside stranger
doyle-100-7,curious difficulty presented
doyle-100-7,excitement moment ahab forgotten since loss leg never stepped board vessel sea always ingenious handy mechanical contrivance peculiar pequod thing rigged shipped vessel moment warning
doyle-100-7,easy matter anybody except almost used like whalemen ship side boat open sea great swells lift boat high towards bulwarks drop half way kelson
doyle-100-7,one leg strange ship course altogether unsupplied ahab found clumsy landsman hopelessly eyeing uncertain height could hardly hope
doyle-100-8,hinted perhaps every little untoward circumstance befell indirectly sprang luckless mishap almost invariably exasperated ahab
doyle-100-8,present instance heightened sight two officers strange ship leaning side perpendicular ladder nailed swinging towards pair ornamented man ropes first seem bethink one legged man must much cripple use sea
doyle-100-8,lasted minute strange captain observing glance affairs stood cried see see
doyle-100-8,avast heaving
doyle-100-8,jump boys swing cutting tackle
doyle-100-9,good luck would whale alongside day two previous great tackles still aloft massive curved blubber hook clean dry still attached end
doyle-100-9,quickly lowered ahab comprehending slid solitary thigh hook like sitting fluke anchor crotch apple tree giving word held fast time also helped hoist weight pulling hand hand upon one running parts tackle
doyle-100-9,soon carefully swung inside high bulwarks gently landed upon capstan head
doyle-100-9,ivory arm frankly thrust forth welcome captain advanced ahab putting ivory leg crossing ivory arm like two sword fish blades cried walrus way aye aye hearty
doyle-100-9,let us shake bones together
doyle-100-9,arm leg
doyle-100-9,arm never ye see leg never run
doyle-100-9,st thou see white whale
doyle-100-9,long ago
doyle-100-10,white whale englishman pointing ivory arm towards east taking sight along telescope saw line last season
doyle-100-11,took arm asked ahab sliding capstan resting englishman shoulder
doyle-100-12,aye cause least leg
doyle-100-13,spin yarn ahab
doyle-100-14,first time life ever line began englishman
doyle-100-14,ignorant white whale time
doyle-100-14,well one day lowered pod four five whales boat fastened one regular horse went round boat crew could dish sitting outer gunwale
doyle-100-14,presently breaches bottom sea great whale milky white head hump feet wrinkles
doyle-100-15,cried ahab suddenly suspended breath
doyle-100-16,harpoons sticking near starboard fin
doyle-100-17,aye aye mine irons cried ahab
doyle-100-18,give chance englishman good humoredly
doyle-100-18,well old great white head hump runs pod goes snapping furiously fast line
doyle-100-19,aye see
doyle-100-19,wanted part free fast fish old trick know
doyle-100-20,exactly continued one armed commander know biting line got foul teeth caught somehow know afterwards pulled line came plump hump
doyle-100-20,instead whale went windward
doyle-100-20,seeing matters stood noble great whale ever saw sir life resolved capture spite boiling rage seemed
doyle-100-20,thinking hap hazard line would get loose tooth might draw devil boat crew pull whale line seeing say jumped first mate boat mr mounttop way captain mounttop mounttop captain saying jumped mounttop boat ye see gunwale gunwale mine snatching first harpoon let old great
doyle-100-20,lord look sir hearts souls alive man next instant blind eyes black foam whale tail straight perpendicular air like marble
doyle-100-20,use groping blinding sun crown groping say second iron toss overboard comes tail like lima tower cutting boat two leaving half splinters flukes first white hump backed wreck though chips
doyle-100-20,struck
doyle-100-20,escape terrible seized hold harpoon pole sticking moment clung like sucking fish
doyle-100-20,combing sea dashed instant fish taking one good dart forwards went like flash barb cursed second iron towing along near caught clapping hand shoulder yes caught say bore hell flames thinking sudden thank good god barb way along flesh clear along whole length arm came nigh wrist floated gentleman tell rest way captain dr bunger ship surgeon bunger lad captain
doyle-100-20,bunger boy spin part yarn
doyle-100-21,professional gentleman thus familiarly pointed time standing near nothing specific visible rank board
doyle-100-21,face exceedingly round sober one dressed faded blue woollen frock shirt patched trowsers thus far dividing attention held one hand box held occasionally casting critical glance ivory limbs two crippled captains
doyle-100-21,superior ahab politely bowed straightway went captain bidding
doyle-100-22,shocking bad wound began whale surgeon taking advice captain boomer stood old
doyle-100-23,samuel enderby name ship interrupted one armed captain addressing ahab go boy
doyle-100-24,stood old northward get blazing hot weather line
doyle-100-24,use could sat nights severe matter
doyle-100-25,oh severe patient suddenly altering voice drinking hot rum every night till see put sending bed half seas three clock morning
doyle-100-25,oh ye stars
doyle-100-25,sat indeed severe
doyle-100-25,oh
doyle-100-25,great severe dr bunger
doyle-100-25,bunger dog laugh
doyle-100-25,ye
doyle-100-25,know precious jolly rascal
doyle-100-25,heave ahead boy rather killed kept alive man
doyle-100-26,captain must ere perceived sir godly looking bunger slightly bowing ahab apt facetious times us many things sort
doyle-100-26,may well say en french remark say jack bunger late reverend clergy strict man never drink
doyle-100-27,water cried captain never drinks sort fits fresh water throws go go arm story
doyle-100-28,yes may well surgeon coolly
doyle-100-28,observing sir captain boomer facetious spite best severest endeavors wound kept getting worse worse truth sir ugly gaping wound surgeon ever saw two feet several inches long
doyle-100-28,measured lead line
doyle-100-28,short grew black knew threatened came
doyle-100-28,hand shipping ivory arm thing rule pointing captain work mine ordered carpenter make club hammer put end knock one brains suppose tried mine
doyle-100-28,flies diabolical sometimes
doyle-100-28,ye see dent sir removing hat aside hair bowl like cavity skull bore slightest trace token ever wound well captain tell came knows
doyle-100-29,captain mother born
doyle-100-29,oh solemn bunger
doyle-100-29,ever another bunger watery world
doyle-100-29,bunger die ought die pickle dog preserved future ages rascal
doyle-100-30,became white whale cried ahab thus far impatiently listening play two englishmen
doyle-100-31,oh cried one armed captain oh yes
doyle-100-31,well sounded see time fact hinted know whale served trick till time afterwards coming back line heard moby dick call knew
doyle-100-32,st thou cross wake
doyle-100-33,twice
doyle-100-34,could fasten
doyle-100-35,want try one limb enough
doyle-100-35,without arm
doyle-100-35,thinking moby dick bite much swallows
doyle-100-36,well interrupted bunger give left arm get right
doyle-100-36,know gentlemen bowing captain succession know gentlemen organs whale divine providence quite impossible completely even man arm
doyle-100-36,knows
doyle-100-36,take white whale malice
doyle-100-36,never means swallow single limb thinks terrify
doyle-100-36,sometimes like old juggling fellow patient mine making believe swallow jack knives upon time let one drop good earnest stayed gave heaved small ye see
doyle-100-36,possible way jack knife fully general bodily system
doyle-100-36,yes captain boomer quick enough mind one arm sake privilege giving decent burial case arm let whale another chance shortly
doyle-100-37,thank ye bunger english captain welcome arm since help know another one
doyle-100-37,white whales lowered satisfied
doyle-100-37,would great glory killing know ship load precious sperm hark ye best let alone think captain glancing ivory leg
doyle-100-38,still hunted
doyle-100-38,best let alone accursed thing always least allures
doyle-100-38,magnet
doyle-100-38,long since thou saw st last
doyle-100-38,way heading
doyle-100-39,bless soul curse foul fiend cried bunger walking round ahab like dog strangely snuffing man blood bring
doyle-100-39,boiling point
doyle-100-39,makes planks beat
doyle-100-39,sir taking pocket drawing near ahab arm
doyle-100-40,avast roared ahab dashing bulwarks man boat
doyle-100-40,way heading
doyle-100-41,good god cried english captain question put
doyle-100-41,matter
doyle-100-41,heading east think
doyle-100-41,captain crazy whispering fedallah
doyle-100-42,fedallah putting finger lip slid bulwarks take boat steering oar ahab swinging cutting tackle towards commanded ship sailors stand lower
doyle-100-43,moment standing boat stern manilla men springing oars
doyle-100-43,vain english captain hailed
doyle-100-43,back stranger ship face set like ahab stood upright till alongside pequod
doyle-101-0,decanter
doyle-101-1,ere english ship sight set hailed london named late samuel enderby merchant city original famous whaling house enderby sons house poor whaleman opinion comes far behind united royal houses point real historical interest
doyle-101-1,long prior year lord great whaling house existence numerous fish make plain year fitted first english ships ever regularly hunted sperm whale though score years previous ever since valiant coffins nantucket vineyard large fleets pursued leviathan north south atlantic elsewhere
doyle-101-1,distinctly recorded nantucketers first among mankind harpoon civilized steel great sperm whale half century people whole globe harpooned
doyle-101-2,fine ship amelia fitted express purpose sole charge vigorous boldly rounded cape horn first among nations lower whale boat sort great south sea
doyle-101-2,voyage skilful lucky one returning berth hold full precious sperm amelia example soon followed ships english american thus vast sperm whale grounds pacific thrown open
doyle-101-2,content good deed indefatigable house bestirred samuel sons many mother knows immediate partly think expense british induced send sloop war rattler whaling voyage discovery south sea
doyle-101-2,commanded naval post captain rattler made rattling voyage service much appear
doyle-101-2,house fitted discovery whale ship go cruise remote waters japan
doyle-101-2,ship well called syren made noble cruise thus great japanese whaling ground first became generally known
doyle-101-2,syren famous voyage commanded captain coffin nantucketer
doyle-101-3,honor therefore whose house think exists present day though doubtless original samuel must long ago slipped cable great south sea world
doyle-101-4,ship named worthy honor fast noble craft every way
doyle-101-4,boarded midnight somewhere patagonian coast drank good flip forecastle
doyle-101-4,fine gam every soul board
doyle-101-4,short life jolly death
doyle-101-4,fine gam long long old ahab touched planks ivory heel minds noble solid hospitality ship may parson forget devil remember ever lose sight
doyle-101-4,flip
doyle-101-4,say flip
doyle-101-4,yes rate ten gallons hour squall came patagonia hands visitors called reef topsails top heavy swing aloft bowlines ignorantly furled skirts jackets sails hung reefed fast howling gale warning example
doyle-101-4,however masts go overboard sober pass flip though savage salt spray bursting forecastle scuttle rather much taste
doyle-101-5,beef fine tough body
doyle-101-5,bull beef others dromedary beef know certain
doyle-101-5,dumplings small substantial symmetrically globular dumplings
doyle-101-5,fancied could feel roll swallowed
doyle-101-5,stooped far forward pitching like billiard balls
doyle-101-5,bread helped besides short bread contained fresh fare
doyle-101-5,forecastle light easy step dark corner ate
doyle-101-5,taking truck helm considering dimensions cook boilers including live parchment boilers fore aft say samuel enderby jolly ship good fare plenty fine flip strong crack fellows capital boot heels hat band
doyle-101-6,think ye samuel enderby english whalers know though famous hospitable ships passed round beef bread joke soon weary eating drinking laughing
doyle-101-6,tell
doyle-101-6,abounding good cheer english whalers matter historical research
doyle-101-6,sparing historical whale research seemed needed
doyle-101-7,english whale fishery derived many terms still extant fishery yet fat old fashions touching plenty eat drink
doyle-101-7,general thing english merchant ship crew english whaler
doyle-101-7,hence english thing whaling good cheer natural particular therefore must special origin pointed still elucidated
doyle-101-8,researches leviathanic upon ancient dutch volume whaling smell knew must whalers
doyle-101-8,title dan coopman wherefore concluded must invaluable memoirs amsterdam cooper fishery every whale ship must carry cooper
doyle-101-8,opinion seeing one friend dr snodhead learned man professor low dutch high german college santa st handed work giving box sperm candles trouble dr snodhead soon book assured dan coopman mean cooper merchant short ancient learned low dutch book treated commerce holland among subjects contained interesting account whale fishery
doyle-101-8,headed smeer fat found long detailed list outfits cellars sail dutch whalemen list dr snodhead following
doyle-101-9,lbs
doyle-101-9,beef
doyle-101-9,lbs
doyle-101-9,friesland pork
doyle-101-9,lbs
doyle-101-9,stock fish
doyle-101-9,lbs
doyle-101-9,biscuit
doyle-101-9,lbs
doyle-101-9,soft bread
doyle-101-9,butter
doyle-101-9,lbs
doyle-101-9,texel leyden cheese
doyle-101-9,lbs
doyle-101-9,cheese probably inferior article
doyle-101-9,ankers
doyle-101-9,barrels beer
doyle-101-10,tables dry reading present case however reader flooded whole pipes barrels gills good gin good cheer
doyle-101-11,time three days digesting beer beef bread many profound thoughts incidentally suggested capable application furthermore supplementary tables touching probable quantity stock fish etc consumed every low dutch harpooneer ancient greenland spitzbergen whale fishery
doyle-101-11,first place amount butter texel leyden cheese consumed seems amazing
doyle-101-11,though naturally unctuous still unctuous nature vocation especially pursuing game frigid polar seas coasts esquimaux country convivial natives pledge train oil
doyle-101-12,quantity beer large barrels
