doc_label,doc_content
doyle-35-60,refused marry
doyle-35-61,consequently displeased
doyle-35-61,suggested
doyle-35-62,deeply never forgive fear offered accompany sister
doyle-35-63,frantic folly jane
doyle-35-63,think task undertook incessant fatigue fatigue kills even strong weak
doyle-35-63,st john know urge impossibilities permission rest hot hours unfortunately noticed whatever exacts force perform
doyle-35-63,astonished found courage refuse
doyle-35-63,love jane
doyle-35-64,husband
doyle-35-65,handsome fellow
doyle-35-66,plain die
doyle-35-66,never suit
doyle-35-67,plain
doyle-35-67,much pretty well good grilled alive calcutta
doyle-35-67,earnestly conjured give thoughts going brother
doyle-35-68,must indeed repeated offer serving deacon expressed shocked want decency
doyle-35-68,seemed think committed impropriety proposing accompany unmarried first hoped find brother habitually regarded
doyle-35-69,makes say love jane
doyle-35-70,hear subject
doyle-35-70,explained office wishes mate
doyle-35-70,told formed labour love true doubt
doyle-35-70,opinion formed love follows formed marriage
doyle-35-70,strange die chained life man regarded useful tool
doyle-35-71,insupportable unnatural question
doyle-35-72,continued though sisterly affection forced wife imagine possibility conceiving inevitable strange torturing kind love talented often certain heroic grandeur look manner conversation
doyle-35-72,case lot become unspeakably wretched
doyle-35-72,want love showed feeling make sensible superfluity unrequired unbecoming
doyle-35-72,know
doyle-35-73,st john good man diana
doyle-35-74,good great man forgets pitilessly feelings claims little people pursuing large views
doyle-35-74,better therefore insignificant keep way lest progress trample
doyle-35-74,comes
doyle-35-74,leave diana
doyle-35-74,hastened upstairs saw entering garden
doyle-35-75,forced meet supper
doyle-35-75,meal appeared composed usual
doyle-35-75,thought hardly speak certain given pursuit matrimonial scheme sequel showed mistaken points
doyle-35-75,addressed precisely ordinary manner late ordinary manner scrupulously polite
doyle-35-75,doubt invoked help holy spirit subdue anger roused believed forgiven
doyle-35-76,evening reading prayers selected twenty first revelation
doyle-35-76,times pleasant listen lips fell words bible never fine voice sound sweet full never manner become impressive noble simplicity delivered oracles god night voice took solemn tone manner thrilling meaning sat midst household circle may moon shining uncurtained window rendering almost unnecessary light candle table sat bending great old bible described page vision new heaven new earth told god come dwell men wipe away tears eyes promised death neither sorrow crying pain former things passed away
doyle-35-77,succeeding words thrilled strangely spoke especially felt slight indescribable alteration sound uttering eye turned
doyle-35-78,overcometh shall inherit things god shall son
doyle-35-78,slowly distinctly read fearful unbelieving c shall part lake burneth fire brimstone second death
doyle-35-79,henceforward knew fate st john feared
doyle-35-80,calm subdued triumph blent longing earnestness marked enunciation last glorious verses
doyle-35-80,reader believed name already written lamb 's book life yearned hour admit city kings earth bring glory honour need sun moon shine glory god lightens lamb light thereof
doyle-35-81,prayer following energy gathered stern zeal woke deep earnest wrestling god resolved conquest
doyle-35-81,supplicated strength weak hearted guidance wanderers fold return even eleventh hour temptations world flesh luring narrow path
doyle-35-81,asked urged claimed boon brand snatched burning
doyle-35-81,earnestness ever deeply solemn first listened prayer wondered continued rose touched last awed
doyle-35-81,felt greatness goodness purpose sincerely others heard plead feel
doyle-35-82,prayer took leave go early hour morning
doyle-35-82,diana mary kissed left room compliance think whispered hint tendered wished pleasant journey
doyle-35-83,thank jane
doyle-35-83,shall return cambridge fortnight space left reflection
doyle-35-83,listened human pride say marriage listen duty keep steadily view first aim things glory god
doyle-35-83,master long suffering
doyle-35-83,give perdition vessel wrath repent resolve
doyle-35-83,remember bid work warned 'the night cometh man shall work
doyle-35-83,remember fate dives good things life
doyle-35-83,god give strength choose better part shall taken
doyle-35-84,laid head uttered last words
doyle-35-84,spoken earnestly mildly look indeed lover beholding mistress pastor recalling wandering sheep better guardian angel watching soul responsible
doyle-35-84,men talent whether men feeling whether zealots aspirants despots provided sincere sublime moments subdue rule
doyle-35-84,felt veneration st john veneration strong impetus thrust point long shunned
doyle-35-84,tempted cease struggling rush torrent gulf existence lose
doyle-35-84,almost hard beset different way another
doyle-35-84,fool times
doyle-35-84,yielded error principle yielded error judgment
doyle-35-84,think hour look back crisis quiet medium unconscious folly instant
doyle-35-85,stood motionless hierophant 's touch
doyle-35-85,refusals forgotten fears overcome wrestlings paralysed
doyle-35-85,impossible ie marriage st john fast becoming possible
doyle-35-85,changing utterly sudden sweep
doyle-35-85,religion called angels beckoned god commanded life rolled together scroll death 's gates opening showed eternity beyond seemed safety bliss might sacrificed second
doyle-35-85,dim room full visions
doyle-35-86,decide
doyle-35-86,asked missionary
doyle-35-86,inquiry put gentle tones drew gently
doyle-35-86,oh gentleness
doyle-35-86,potent force
doyle-35-86,resist st john 's wrath grew pliant reed kindness
doyle-35-86,knew yielded less made repent former rebellion
doyle-35-86,nature changed hour solemn prayer elevated
doyle-35-87,decide certain answered convinced god 's marry vow marry come afterwards
doyle-35-88,prayers heard
doyle-35-88,ejaculated st john
doyle-35-88,pressed firmer head claimed surrounded arm almost loved say almost knew difference felt loved put love question thought duty
doyle-35-88,contended inward dimness vision clouds rolled
doyle-35-88,sincerely deeply fervently longed right
doyle-35-88,show show path
doyle-35-88,entreated heaven
doyle-35-88,excited ever whether followed effect excitement reader shall judge
doyle-35-89,house still believe except st john retired rest
doyle-35-89,candle dying room full moonlight
doyle-35-89,heart beat fast thick heard throb
doyle-35-89,suddenly stood still inexpressible feeling thrilled passed head extremities
doyle-35-89,feeling electric shock quite sharp strange startling acted senses utmost activity hitherto torpor summoned forced wake
doyle-35-89,rose expectant eye ear waited flesh quivered bones
doyle-35-90,heard
doyle-35-90,asked st john
doyle-35-90,saw nothing heard voice somewhere cry
doyle-35-91,jane
doyle-35-91,jane
doyle-35-91,jane
doyle-35-91,nothing
doyle-35-92,god
doyle-35-92,gasped
doyle-35-93,might
doyle-35-93,seem room house garden come air earth overhead
doyle-35-93,heard whence ever impossible know
doyle-35-93,voice human known loved well remembered voice edward fairfax rochester spoke pain woe wildly eerily urgently
doyle-35-94,coming
doyle-35-94,cried
doyle-35-94,wait
doyle-35-94,oh come
doyle-35-94,flew door looked passage dark
doyle-35-94,ran garden void
doyle-35-95,exclaimed
doyle-35-96,hills beyond marsh glen sent answer faintly back
doyle-35-96,listened
doyle-35-96,wind sighed low firs moorland loneliness midnight hush
doyle-35-97,superstition
doyle-35-97,commented spectre rose black black yew gate
doyle-35-97,thy deception thy witchcraft work nature
doyle-35-97,roused miracle best
doyle-35-98,broke st john followed detained
doyle-35-98,assume ascendency
doyle-35-98,powers play force
doyle-35-98,told forbear question remark desired leave must alone
doyle-35-98,obeyed
doyle-35-98,energy command well enough obedience never fails
doyle-35-98,mounted chamber locked fell knees prayed way different way st john 's effective fashion
doyle-35-98,seemed penetrate near mighty spirit soul rushed gratitude feet
doyle-35-98,rose thanksgiving took resolve lay unscared enlightened eager daylight
doyle-36-0,xxxvi
doyle-36-1,daylight came
doyle-36-1,rose dawn
doyle-36-1,busied hour two arranging things chamber drawers wardrobe order wherein wish leave brief absence
doyle-36-1,meantime heard st john quit room
doyle-36-1,stopped door feared knock slip paper passed door
doyle-36-1,took
doyle-36-1,bore words
doyle-36-2,left suddenly last night
doyle-36-2,stayed little longer laid christian 's cross angel 's crown
doyle-36-2,shall expect clear decision return fortnight
doyle-36-2,meantime watch pray enter temptation spirit trust willing flesh weak
doyle-36-2,shall pray hourly
doyle-36-2,st
doyle-36-2,john
doyle-36-3,spirit answered mentally willing right flesh hope strong enough accomplish heaven distinctly known
doyle-36-3,rate shall strong enough search inquire grope outlet cloud doubt find open certainty
doyle-36-4,first june morning overcast chilly rain beat fast casement
doyle-36-4,heard front door open st john pass
doyle-36-4,looking window saw traverse garden
doyle-36-4,took way misty moors direction whitcross meet coach
doyle-36-5,hours shall succeed track cousin thought coach meet whitcross
doyle-36-5,ask england depart ever
doyle-36-6,wanted two hours breakfast
doyle-36-6,filled interval walking softly room pondering visitation given plans present bent
doyle-36-6,recalled inward sensation experienced recall unspeakable strangeness
doyle-36-6,recalled voice heard questioned whence came vainly seemed external world
doyle-36-6,asked mere nervous impression delusion
doyle-36-6,conceive believe inspiration
doyle-36-6,wondrous shock feeling come earthquake shook foundations paul silas 's prison opened doors soul 's cell loosed bands wakened sleep whence sprang trembling listening aghast vibrated thrice cry startled ear quaking heart spirit neither feared shook exulted joy success effort privileged make independent cumbrous body
doyle-36-7,ere many days terminated musings know something whose voice seemed last night summon
doyle-36-7,letters proved avail personal inquiry shall replace
doyle-36-8,breakfast announced diana mary going journey absent least four days
doyle-36-9,alone jane
doyle-36-9,asked
doyle-36-10,yes hear news friend uneasy
doyle-36-11,might doubt thought believed without friends save indeed often true natural delicacy abstained comment except diana asked sure well enough travel
doyle-36-11,looked pale observed
doyle-36-11,replied nothing ailed save anxiety mind hoped soon alleviate
doyle-36-12,easy make arrangements troubled inquiries surmises
doyle-36-12,explained explicit plans kindly wisely acquiesced silence pursued according privilege free action similar circumstances accorded
doyle-36-13,left moor house three o'clock pm soon four stood foot sign post whitcross waiting arrival coach take distant thornfield
doyle-36-13,amidst silence solitary roads desert hills heard approach great distance
doyle-36-13,vehicle whence year ago alighted summer evening spot desolate hopeless objectless
doyle-36-13,stopped beckoned
doyle-36-13,entered obliged part whole fortune price accommodation
doyle-36-13,road thornfield felt messenger pigeon flying home
doyle-36-14,journey six thirty hours
doyle-36-14,set whitcross tuesday afternoon early succeeding thursday morning coach stopped water horses wayside inn situated midst scenery whose green hedges large fields low pastoral hills mild feature verdant hue compared stern north midland moors morton
doyle-36-14,met eye lineaments familiar face
doyle-36-14,yes knew character landscape sure near bourne
doyle-36-15,thornfield hall
doyle-36-15,asked ostler
doyle-36-16,two miles ma'am across fields
doyle-36-17,journey closed thought
doyle-36-17,got coach gave box ostler 's charge kept till called paid fare satisfied coachman going brightening gleamed sign inn read gilt letters rochester arms
doyle-36-17,heart leapt already master 's lands
doyle-36-17,fell thought struck
doyle-36-18,master may beyond british channel aught know thornfield hall towards hasten besides
doyle-36-18,lunatic wife nothing dare speak seek presence
doyle-36-18,lost labour better go farther urged monitor
doyle-36-18,ask information people inn give seek solve doubts
doyle-36-18,go man inquire rochester home
doyle-36-19,suggestion sensible force act
doyle-36-19,dreaded reply crush despair
doyle-36-19,prolong doubt prolong hope
doyle-36-19,might hall ray star
doyle-36-19,stile fields hurried blind deaf distracted revengeful fury tracking scourging morning fled thornfield ere well knew course resolved take midst
doyle-36-19,fast walked
doyle-36-19,ran sometimes
doyle-36-19,looked forward catch first view well known woods
doyle-36-19,feelings welcomed single trees knew familiar glimpses meadow hill
doyle-36-20,last woods rose rookery clustered dark loud cawing broke morning stillness
doyle-36-20,strange delight inspired hastened
doyle-36-20,another field crossed lane threaded courtyard walls back offices house rookery still hid
doyle-36-20,first view shall front determined bold battlements strike eye nobly single master 's window perhaps standing rises early perhaps walking orchard pavement front
doyle-36-20,moment
doyle-36-20,surely case mad run
doyle-36-20,tell certain
doyle-36-20,god bless
doyle-36-20,hurt tasting life glance give
doyle-36-20,rave perhaps moment watching sun rise pyrenees tideless sea south
doyle-36-21,coasted along lower wall orchard turned angle gate opening meadow two stone pillars crowned stone balls
doyle-36-21,behind pillar peep round quietly full front mansion
doyle-36-21,advanced head precaution desirous ascertain bedroom window blinds drawn battlements windows long front sheltered station command
doyle-36-22,crows sailing overhead perhaps watched took survey
doyle-36-22,wonder thought
doyle-36-22,must considered careful timid first gradually grew bold reckless
doyle-36-22,peep long stare departure niche straying meadow sudden stop full front great mansion protracted hardy gaze towards
doyle-36-22,affectation diffidence first
doyle-36-22,might demanded stupid regardlessness
doyle-36-23,hear illustration reader
doyle-36-24,lover finds mistress asleep mossy bank wishes catch glimpse fair face without waking
doyle-36-24,steals softly grass careful make sound pauses fancying stirred withdraws worlds seen
doyle-36-24,still advances bends light veil rests features lifts bends lower eyes anticipate vision beauty warm blooming lovely rest
doyle-36-24,hurried first glance
doyle-36-24,fix
doyle-36-24,starts
doyle-36-24,suddenly vehemently clasps arms form dared moment since touch finger
doyle-36-24,calls aloud name drops burden gazes wildly
doyle-36-24,thus grasps cries gazes longer fears waken sound utter movement make
doyle-36-24,thought love slept sweetly finds stone dead
doyle-36-25,looked timorous joy towards stately house saw blackened ruin
doyle-36-26,need cower behind gate post indeed
doyle-36-26,peep chamber lattices fearing life astir behind
doyle-36-26,need listen doors opening fancy steps pavement gravel walk
doyle-36-26,lawn grounds trodden waste portal yawned void
doyle-36-26,front seen dream well wall high fragile looking perforated paneless windows roof battlements chimneys crashed
doyle-36-27,silence death solitude lonesome wild
doyle-36-27,wonder letters addressed people never received answer well despatch epistles vault church aisle
doyle-36-27,grim blackness stones told fate hall fallen conflagration kindled
doyle-36-27,story belonged disaster
doyle-36-27,loss besides mortar marble wood work followed upon
doyle-36-27,life wrecked well property
doyle-36-27,whose
doyle-36-27,dreadful question answer even dumb sign mute token
doyle-36-28,wandering round shattered walls devastated interior gathered evidence calamity late occurrence
doyle-36-28,winter snows thought drifted void arch winter rains beaten hollow casements amidst drenched piles rubbish spring cherished vegetation grass weed grew stones fallen rafters
doyle-36-28,oh
doyle-36-28,meantime hapless owner wreck
doyle-36-28,land
doyle-36-28,auspices
doyle-36-28,eye involuntarily wandered grey church tower near gates asked damer de rochester sharing shelter narrow marble house
doyle-36-29,answer must questions
doyle-36-29,find nowhere inn thither ere long returned
doyle-36-29,host brought breakfast parlour
doyle-36-29,requested shut door sit questions ask
doyle-36-29,complied scarcely knew begin horror possible answers
doyle-36-29,spectacle desolation left prepared measure tale misery
doyle-36-29,host respectable looking middle aged man
doyle-36-30,know thornfield hall course
doyle-36-30,managed say last
doyle-36-31,yes ma'am lived
doyle-36-32,thought stranger
doyle-36-33,late rochester 's butler added
doyle-36-34,late
doyle-36-34,seem received full force blow trying evade
doyle-36-35,late
doyle-36-35,gasped
doyle-36-35,dead
doyle-36-36,mean present gentleman edward 's father explained
doyle-36-36,breathed blood resumed flow
doyle-36-36,fully assured words edward rochester god bless wherever
doyle-36-36,least alive short present gentleman
doyle-36-36,gladdening words
doyle-36-36,seemed hear come whatever disclosures might comparative tranquillity
doyle-36-36,since grave bear thought learn antipodes
doyle-36-37,rochester living thornfield hall
doyle-36-37,asked knowing course answer desirous deferring direct question really
doyle-36-38,ma'am oh
doyle-36-38,living
doyle-36-38,suppose stranger parts heard happened last autumn thornfield hall quite ruin burnt harvest
doyle-36-38,dreadful calamity
doyle-36-38,immense quantity valuable property destroyed hardly furniture saved
doyle-36-38,fire broke dead night engines arrived millcote building mass flame
doyle-36-38,terrible spectacle witnessed
doyle-36-39,dead night
doyle-36-39,muttered
doyle-36-39,yes ever hour fatality thornfield
doyle-36-39,known originated
doyle-36-39,demanded
doyle-36-40,guessed ma'am guessed
doyle-36-40,indeed say ascertained beyond doubt
doyle-36-40,perhaps aware continued edging chair little nearer table speaking low lady lunatic kept house
doyle-36-41,heard something
doyle-36-42,kept close confinement ma'am people even years absolutely certain existence
doyle-36-42,saw knew rumour person hall difficult conjecture
doyle-36-42,edward brought abroad believed mistress
doyle-36-42,queer thing happened year since queer thing
doyle-36-43,feared hear story
doyle-36-43,endeavoured recall main fact
doyle-36-44,lady
doyle-36-45,lady ma'am answered turned rochester 's wife
doyle-36-45,discovery brought strangest way
doyle-36-45,young lady governess hall rochester fell
doyle-36-46,fire suggested
doyle-36-47,'m coming ma'am edward fell love
doyle-36-47,servants say never saw anybody much love continually
doyle-36-47,used watch servants know ma'am set store past everything nobody thought handsome
doyle-36-47,little small thing say almost child
doyle-36-47,never saw 've heard leah house maid tell
doyle-36-47,leah liked well enough
doyle-36-47,rochester forty governess twenty gentlemen age fall love girls often bewitched
doyle-36-47,well marry
doyle-36-48,shall tell part story another particular reason wishing hear fire
doyle-36-48,suspected lunatic mrs rochester
doyle-36-49,'ve hit ma'am 's quite certain nobody set going
doyle-36-49,woman take care called mrs poole able woman line trustworthy fault fault common deal nurses matrons kept private bottle gin took drop much
doyle-36-49,excusable hard life still dangerous mrs poole fast asleep gin water mad lady cunning witch take keys pocket let chamber go roaming house wild mischief came head
doyle-36-49,say nearly burnt husband bed n't know
doyle-36-49,however night set fire first hangings room next got lower storey made way chamber governess 's knew somehow matters gone spite kindled bed nobody sleeping fortunately
doyle-36-49,governess run away two months rochester sought precious thing world never hear word grew savage quite savage disappointment never wild man got dangerous lost
doyle-36-49,alone
doyle-36-49,sent mrs fairfax housekeeper away friends distance handsomely settled annuity life deserved good woman
doyle-36-49,miss adele ward put school
doyle-36-49,broke acquaintance gentry shut hermit hall
doyle-36-50,leave england
doyle-36-51,leave england
doyle-36-51,bless
doyle-36-51,cross door stones house except night walked ghost grounds orchard lost senses opinion spirited bolder keener gentleman midge governess crossed never saw ma'am
doyle-36-51,man given wine cards racing handsome courage ever man
doyle-36-51,knew boy part often wished miss eyre sunk sea came thornfield hall
doyle-36-52,rochester home fire broke
doyle-36-53,yes indeed went attics burning got servants beds helped went back get mad wife cell
doyle-36-53,called roof standing waving arms battlements shouting till hear mile saw heard eyes
doyle-36-53,big woman long black hair streaming flames stood
doyle-36-53,witnessed several witnessed rochester ascend sky light roof heard call 'bertha
doyle-36-53,saw approach ma'am yelled gave spring next minute lay smashed pavement
doyle-36-54,next minute lay smashed pavement
doyle-36-55,dead
doyle-36-56,dead
doyle-36-56,ay dead stones brains blood scattered
doyle-36-57,good god
doyle-36-58,may well say ma'am frightful
doyle-36-59,shuddered
doyle-36-60,afterwards
doyle-36-60,urged
doyle-36-61,well ma'am afterwards house burnt ground bits walls standing
doyle-36-62,lives lost
doyle-36-63,perhaps better
doyle-36-64,mean
doyle-36-65,poor
doyle-36-65,edward
doyle-36-65,ejaculated little thought ever seen
doyle-36-65,say judgment keeping first marriage secret wanting take another wife living pity part
doyle-36-66,alive
doyle-36-66,exclaimed
doyle-36-67,yes yes alive many think better dead
doyle-36-68,blood running cold
doyle-36-68,demanded
doyle-36-68,england
doyle-36-69,ay ay 's england ca n't get england fancy 's fixture
doyle-36-70,agony
doyle-36-70,man seemed resolved protract
doyle-36-71,stone blind last
doyle-36-71,yes stone blind
doyle-36-71,edward
doyle-36-72,dreaded worse
doyle-36-72,dreaded mad
doyle-36-72,summoned strength ask caused calamity
doyle-36-73,courage body may say kindness way ma'am n't leave house till every else
doyle-36-73,came great staircase last mrs rochester flung battlements great crash fell
doyle-36-73,taken ruins alive sadly hurt beam fallen way protect partly eye knocked crushed carter surgeon amputate directly
doyle-36-73,eye inflamed lost sight also
doyle-36-73,helpless indeed blind cripple
doyle-36-74,live
doyle-36-75,ferndean manor house farm thirty miles quite desolate spot
doyle-36-77,old john wife none else
doyle-36-77,quite broken say
doyle-36-78,sort conveyance
doyle-36-79,chaise ma'am handsome chaise
doyle-36-80,let got ready instantly post boy drive ferndean dark 'll pay twice hire usually demand
doyle-37-1,manor house ferndean building considerable antiquity moderate size pretensions deep buried wood
doyle-37-1,heard
doyle-37-1,rochester often spoke sometimes went
doyle-37-1,father purchased estate sake game covers
doyle-37-1,let house find tenant consequence site
doyle-37-1,ferndean remained exception two three rooms fitted accommodation went season shoot
doyle-37-2,house came ere dark evening marked sad sky cold gale continued small penetrating rain
doyle-37-2,last mile performed foot dismissed chaise driver double remuneration promised
doyle-37-2,even within short distance manor house nothing thick dark grew timber gloomy wood
doyle-37-2,iron gates granite pillars showed enter passing found twilight close trees
doyle-37-2,grass grown track descending forest aisle knotty
doyle-37-2,followed expecting soon reach dwelling stretched wound farther sign habitation grounds visible
doyle-37-3,thought taken wrong direction lost way
doyle-37-3,darkness natural well dusk gathered
doyle-37-3,looked round search another road
doyle-37-3,none stem trunk dense summer foliage opening anywhere
doyle-37-4,proceeded last way opened trees little presently beheld house scarce dim light distinguishable trees green decaying walls
doyle-37-4,entering portal fastened latch stood amidst space enclosed ground wood swept away semicircle
doyle-37-4,flowers garden beds broad gravel walk girdling grass plat set heavy frame forest
doyle-37-4,house presented two pointed front windows latticed narrow front door narrow step led
doyle-37-4,whole looked host rochester arms quite desolate spot
doyle-37-4,still church week rain forest leaves sound audible vicinage
doyle-37-5,life
doyle-37-5,asked
doyle-37-6,yes life kind heard movement narrow front door shape issue grange
doyle-37-7,opened slowly figure came twilight stood step man without hat stretched forth feel whether rained
doyle-37-7,dusk recognised master edward fairfax rochester
doyle-37-8,stayed step almost breath stood watch examine unseen alas
doyle-37-8,invisible
doyle-37-8,sudden meeting rapture kept well check pain
doyle-37-8,difficulty restraining voice exclamation step hasty advance
doyle-37-9,form strong stalwart contour ever port still erect hair still raven black features altered sunk year 's space sorrow athletic strength quelled vigorous prime blighted
doyle-37-9,countenance saw change looked desperate brooding reminded wronged fettered wild beast bird dangerous approach sullen woe
doyle-37-9,eagle whose gold eyes cruelty extinguished might look looked sightless samson
doyle-37-10,reader think feared blind
doyle-37-10,little know
doyle-37-10,soft hope blest sorrow soon dare drop kiss brow rock lips sealed beneath
doyle-37-10,accost
doyle-37-11,descended step advanced slowly towards grass plat
doyle-37-11,daring stride
doyle-37-11,paused knew way turn
doyle-37-11,lifted opened gazed blank straining effort sky trees saw void darkness
doyle-37-11,stretched right left arm mutilated kept hidden bosom seemed wish touch gain idea lay around met still trees yards stood
doyle-37-11,relinquished endeavour folded arms stood quiet mute rain falling fast head
doyle-37-11,moment john approached quarter
doyle-37-12,take arm sir
doyle-37-12,heavy shower coming better go
doyle-37-13,let alone answer
doyle-37-14,john withdrew without observed
doyle-37-14,rochester tried walk vainly uncertain
doyle-37-14,groped way back house entering closed door
doyle-37-15,drew near knocked john 's wife opened
doyle-37-15,mary
doyle-37-16,started seen ghost calmed
doyle-37-16,hurried really miss come late hour lonely place
doyle-37-16,answered taking followed kitchen john sat good fire
doyle-37-16,explained words heard happened since left thornfield come rochester
doyle-37-16,asked john go turn house dismissed chaise bring trunk left removed bonnet shawl questioned mary whether accommodated manor house night finding arrangements effect though difficult impossible informed stay
doyle-37-16,moment parlour bell rang
doyle-37-17,go tell master person wishes speak give name
doyle-37-18,n't think answered everybody
doyle-37-19,returned inquired
doyle-37-19,send name business replied
doyle-37-19,proceeded fill glass water place tray together candles
doyle-37-20,rang
doyle-37-20,asked
doyle-37-21,yes always candles brought dark though blind
doyle-37-22,give tray carry
doyle-37-23,took pointed parlour door
doyle-37-23,tray shook held water spilt glass heart struck ribs loud fast
doyle-37-23,mary opened door shut behind
doyle-37-24,parlour looked gloomy neglected handful fire burnt low grate leaning head supported high old fashioned mantelpiece appeared blind tenant room
doyle-37-24,old dog pilot lay side removed way afraid trodden upon
doyle-37-24,pilot pricked ears came jumped bounded towards almost knocked tray hands
doyle-37-24,set table patted softly lie
doyle-37-24,rochester turned mechanically commotion saw nothing returned sighed
doyle-37-25,give water mary
doyle-37-26,approached half filled glass pilot followed still excited
doyle-37-27,matter
doyle-37-27,inquired
doyle-37-28,pilot
doyle-37-28,checked water way lips seemed listen drank put glass
doyle-37-28,mary
doyle-37-29,mary kitchen answered
doyle-37-30,put quick gesture seeing stood touch
doyle-37-30,demanded trying seemed sightless eyes unavailing distressing attempt
doyle-37-30,answer speak
doyle-37-30,ordered aloud
doyle-37-31,little water sir
doyle-37-31,spilt half glass
doyle-37-32,speaks
doyle-37-33,pilot knows john mary know
doyle-37-33,came evening answered
doyle-37-34,great god
doyle-37-34,delusion come
doyle-37-34,sweet madness seized
doyle-37-35,delusion madness mind sir strong delusion health sound frenzy
doyle-37-36,speaker
doyle-37-36,voice
doyle-37-36,oh
doyle-37-36,cannot must feel heart stop brain burst
doyle-37-36,whatever perceptible touch live
doyle-37-37,groped arrested wandering prisoned mine
doyle-37-38,fingers
doyle-37-38,cried small slight fingers
doyle-37-38,must
doyle-37-39,muscular broke custody arm seized shoulder neck waist gathered
doyle-37-40,jane
doyle-37-40,shape size
doyle-37-41,voice added
doyle-37-41,heart
doyle-37-41,god bless sir
doyle-37-41,glad near
doyle-37-42,jane eyre
doyle-37-42,jane eyre
doyle-37-43,dear master answered jane eyre found come back
doyle-37-44,truth
doyle-37-44,flesh
doyle-37-44,living jane
doyle-37-45,touch sir hold fast enough cold corpse vacant air
doyle-37-46,living darling
doyle-37-46,certainly limbs features blest misery
doyle-37-46,dream dreams night clasped heart kissed thus felt loved trusted leave
doyle-37-47,never sir
doyle-37-48,never says vision
doyle-37-48,always woke found empty desolate abandoned life dark lonely hopeless soul forbidden drink heart famished never fed
doyle-37-48,gentle soft dream nestling arms fly sisters fled kiss go embrace jane
doyle-37-49,sir
doyle-37-50,pressed lips brilliant rayless eyes swept hair brow kissed
doyle-37-50,suddenly seemed conviction reality seized
doyle-37-51,jane
doyle-37-51,come back
doyle-37-53,lie dead stream
doyle-37-53,pining outcast amongst strangers
doyle-37-54,sir
doyle-37-54,independent woman
doyle-37-55,independent
doyle-37-55,mean jane
doyle-37-56,uncle madeira dead left five thousand pounds
doyle-37-57,ah
doyle-37-57,practical real
doyle-37-57,cried never dream
doyle-37-57,besides peculiar voice animating piquant well soft withered heart puts life
doyle-37-57,janet
doyle-37-57,independent woman
doyle-37-57,rich woman
doyle-37-58,wo n't let live house close door may come sit parlour want company evening
doyle-37-59,rich jane doubt friends look suffer devote blind
doyle-37-60,told independent sir well rich mistress
doyle-37-61,stay
doyle-37-62,certainly unless object
doyle-37-62,neighbour nurse housekeeper
doyle-37-62,find lonely companion read walk sit wait eyes hands
doyle-37-62,cease look melancholy dear master shall left desolate long live
doyle-37-63,replied seemed serious abstracted sighed half opened lips speak closed
doyle-37-63,felt little embarrassed
doyle-37-63,perhaps conventionalities st john saw impropriety
doyle-37-63,indeed made proposal idea wished ask wife expectation less certain claim
doyle-37-63,hint effect countenance becoming overcast suddenly remembered might wrong perhaps playing fool began gently withdraw arms eagerly snatched closer
doyle-37-64,jane must go
doyle-37-64,touched heard felt comfort presence consolation give joys
doyle-37-64,little left must
doyle-37-64,world may laugh may call absurd selfish signify
doyle-37-64,soul demands satisfied take deadly vengeance frame
doyle-37-65,well sir stay
doyle-37-66,yes understand thing staying understand another
doyle-37-66,perhaps make mind chair wait kind little nurse heart generous spirit prompt make pity ought suffice doubt
doyle-37-66,suppose entertain none feelings think
doyle-37-66,come tell
doyle-37-67,think sir content nurse think better
doyle-37-68,always nurse janet young must marry
doyle-37-69,n't care married
doyle-37-70,care janet try make care sightless
doyle-37-71,relapsed gloom
doyle-37-71,contrary became cheerful took fresh courage last words gave difficulty lay difficulty felt quite relieved previous embarrassment
doyle-37-71,resumed livelier vein conversation
doyle-37-72,undertook parting thick long locks lion something sort
doyle-37-72,air fields certain hair reminds feathers whether nails grown birds noticed
doyle-37-73,arm neither nails drawing mutilated limb breast showing
doyle-37-73,mere stump ghastly sight
doyle-37-73,n't think jane
doyle-37-74,pity pity eyes fire forehead worst danger loving well making much
doyle-37-75,thought revolted jane saw arm visage
doyle-37-76,n't tell lest say something judgment
doyle-37-76,let leave instant make better fire hearth swept
doyle-37-76,tell good fire
doyle-37-77,yes right eye glow ruddy haze
doyle-37-78,candles
doyle-37-79,dimly luminous cloud
doyle-37-81,fairy thankful hear feel
doyle-37-82,take supper
doyle-37-83,never take supper
doyle-37-84,shall night
doyle-37-84,hungry daresay forget
doyle-37-85,mary soon room cheerful order prepared likewise comfortable repast
doyle-37-85,spirits excited pleasure ease talked supper long
doyle-37-85,harassing restraint glee vivacity perfect ease knew suited seemed either revive
doyle-37-85,delightful consciousness
doyle-37-85,brought life light whole nature presence thoroughly lived lived mine
doyle-37-85,blind smiles played face joy dawned forehead lineaments softened warmed
doyle-37-86,supper began ask many questions found gave partial replies late enter particulars night
doyle-37-86,besides wished touch deep thrilling chord open fresh well emotion heart sole present aim cheer
doyle-37-86,cheered fits
doyle-37-86,moment 's silence broke conversation turn restless touch say jane
doyle-37-87,altogether human jane
doyle-37-87,certain
doyle-37-88,altogether human jane
doyle-37-88,certain
doyle-37-89,conscientiously believe
doyle-37-89,rochester
doyle-37-90,dark doleful evening suddenly rise lone hearth
doyle-37-90,stretched take glass water hireling given asked question expecting john 's wife answer voice spoke ear
